id,area,type,rwdirusa,rwdiril,rwdirlocal,qlife,pres12_oba_rom,pres12_oba_rom_comment,impress_oba,impress_rom,app_gov_quin,app_pres_oba,el_honest_us,el_honest_il,leg_per_prof,leg_pubemp,leg_st_biz,term_lim,term_leader,cf_lim_leader,prim_nodeclr,redist_hat,redist_neutral,redist_commis,off_otherjob,off_taxrec,off_govprof,off_loans,off_lobby,off_reltax,off_privbiz,off_ethics,off_giftlim,off_giftlim2hi,inf_proc,inf_lgrts,inf_prol,inf_biz,inf_evch,inf_priunion,inf_occupy,inf_teapar,inf_ilcoc,inf_nra,inf_cathch,inf_pubunion,crpt_biz,crpt_ilsprd,crpt_ilothst,crpt_locil,app_citun,cf_limneed,off_2blobby,wealth_reason,wealth_distfair,wealth_fedpolicy,leg_hypoth,abort_leg,lg_rights,id_il,education,ideology,party_aff_og,employ_time,employ_type,retired_type,relig_att_often,relig_type,religion,relig_denom,relig_what,born_again,zip,birth_yr,rac_eth1,hhinc1,education_redo,ideology_redo,party_aff_redo,employ_time_redo,gender,language,areacode,party_aff1,Generation,hhinc,party_aff,rac_eth
078911,2,1,1,1,1,2,1, ,5,1,4,4,2,2,4,1,4,1,4,4,2,2,3,1,4,3,4,4,4,4,3,4,5000, ,1,1,3,1,3,2,3,3,2,1,2,3,2,1,3,3,1,1,1,2,2,1,2,1,1,1,6,1,1,3, ,3,5, ,3, , , ,60638,1948,1,4, , , ,2,2,1,773,1,2,2,1,1
100120,1,2,3,2,2,3,1, ,4,2,4,4,2,1,2,2,2,1,3,3,4,3,9,1,3,4,4,4,9,4,3,4, ,500,3,3,3,3,2,3,3,1,2,3,1,3,1,2,3,3,2,2,2,1,2,1,2,3,1,1,1,3,2,3, ,9,1,2, , ,88, ,60608,1956,4,9, , ,9, ,2,2,312,1,2,9,1,3
100194,2,2,1,2,1,5,1, ,4,9,4,4,1,1,3,3,3,3,3,2,3,3,9,1,3,3,3,3,3,3,3,3,0, ,2,2,3,9,2,9,2,2,9,1,2,2,1,2,3,3,2,1,2,2,2,1,2,2,2,2,1,9,2,4, , ,3,1, ,5, , ,60544,1944,4,1,1, , , ,2,2,708,1,1,1,1,3
100206,2,1,1,1,2,4,1, ,4,2,4,3,1,1,2,3,3,1,3,2,1,2,3,1,3,3,3,3,4,3,3,3,0, ,3,2,2,2,2,3,2,3,2,1,2,3,2,2,2,3,2,1,1,1,2,1,2,2,2,1,1,2,2,4, , ,1,1, ,5, , ,60804,1955,4,3,1, , , ,2,2,708,1,2,1,1,3
100301,2,1,1,1,1,2,1, ,5,4,2,4,2,1,3,3,4,2,4,2,2,4,4,1,3,4,2,3,4,4,3,3,500, ,2,2,1,2,1,2,1,2,2,3,1,1,1,2,3,3,3,1,1,1,2,1,1,3,1,1,2,1,2,4, , ,4, ,1,88, ,2,60629,1995,4,1, , ,3, ,1,2,773,1,4,1,1,3
080622,3,1,2,2,2,1,3, ,4,2,2,4,2,2,4,1,4,1,4,1,4,1,3,2,4,4,4,4,4,4,4,4,0, ,1,1,2,3,2,1,9,3,9,2,2,1,1,1,1,2,1,2,9,4,1,2,2,2,3,1,3,2,3,3, ,4,2,1, ,30, ,2,62311,1943,1,9,3, , , ,2,1,217,1,1,9,1,1
082371,3,1,2,2,3,4,3, ,2,9,1,2,2,9,1,2,4,1,3,1,4,2,3,3,3,3,3,4,3,4,3,4, ,5000,2,1,1,1,2,9,1,9,1,2,1,2,1,1,9,3,1,2,2,2,2,1,2,3,3,2,1,3,9,3, ,1,1,1, ,98, ,1,61931,1939,1,1,1, , , ,2,1,217,9,1,1,9,1
083685,2,1,1,1,2,3,1, ,5,1,4,5,2,2,1,2,2,1,3,2,1,1,4,1,3,3,4,2,4,4,4,4,500, ,2,2,2,2,2,2,9,2,2,2,2,2,1,1,1,1,3,1,1,2,2,2,1,2,2,1,2,2,1,3, ,3,5, ,1,14, ,1,60428,1951,2,4,2, , , ,1,1,708,1,2,2,1,2
084625,1,1,2,2,2,2,5, ,2,4,4,2,1,1,4,3,4,2,3,3,4,3,4,1,4,3,4,4,4,1,3,4, ,500,2,3,1,9,9,1,1,2,9,9,2,2,1,1,1,3,3,2,2,2,1,2,2,1,1,1,6,2,5,1,9, ,4, ,1,5, , ,60611,1967,1,6, , ,5, ,2,1,312,3,3,3,3,1
087830,2,1,1,2,2,4,1, ,5,1,1,5,1,1,2,2,1,1,2,1,4,2,2,1,3,3,4,3,1,4,1,3,800, ,1,3,1,1,1,3,1,1,3,2,3,3,2,2,3,1,1,1,2,2,2,1,2,1,1,2,5,2,1,1,1, ,2,1, ,16, ,1,60621,1989,2,5, , , ,1,2,1,773,1,4,2,1,2
089968,2,1,3,2,1,1,3, ,4,4,4,4,1,1,4,1,4,2,9,4,4,1,4,1,4,3,4,2,3,3,4,4,0, ,9,9,9,1,3,9,9,9,9,2,9,3,1,2,1,2,3,1,1,2,1,2,1,2,1,1,6,2,6,1,3, ,2,1, ,31, ,2,60477,1982,1,6, , ,6, ,2,1,708,3,3,3,3,1
092282,2,1,1,1,1,4,1, ,5,1,4,5,1,1,4,3,4,1,4,3,2,2,4,1,3,4,4,4,3,4,3,4, ,10000,3,3,1,1,1,9,9,2,9,9,1,9,2,2,1,3,9,1,1,2,2,1,2,1,1,1,3,1,2,4, , ,5, ,2, ,6, ,60645,1951,1,9, , ,2, ,2,1,773,1,2,9,1,1
094851,2,1,2,2,2,3,5, ,1,5,2,1,1,1,1,2,4,1,4,2,2,1,4,1,3,3,3,3,3,3,3,4, ,5000,3,1,3,1,2,3,1,3,2,3,1,1,1,1,1,1,3,1,2,1,1,1,2,3,2,1,3,3,7,1,1, ,1,1, ,5, , ,60634,1977,4,5, , ,7, ,2,1,773,3,3,2,3,3
079929,1,1,2,2,2,2,5, ,1,4,1,1,2,2,4,4,4,2,3,4,1,1,3,1,3,3,3,4,4,3,4,4,1000, ,1,1,1,2,1,1,1,2,2,2,2,1,2,1,3,1,4,2,1,1,1,2,1,2,2,1,5,3,2,3, ,2,4, ,2, ,5, ,60611,1948,1,6,5, , , ,1,1,312,1,2,3,1,1
081149,2,1,1,1,2,3,9, ,9,9,2,9,1,1,2,1,2,1,3,4,4,1,2,1,1,4,3,4,3,4,3,3, ,10000,3,2,3,9,2,9,9,9,9,2,3,3,2,2,3,3,3,2,2,2,2,1,2,2,1,1,2,9,9,1,4, ,2,2, , ,99, ,60628,1975,2,1,2, , , ,1,1,773,9,3,1,9,2
082071,3,1,2,2,2,2,5, ,1,4,1,1,1,1,4,4,4,1,4,3,4,3,4,1,2,4,4,4,4,2,4,4, ,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,4,2,1,9,1,2,2,2,2,1,3,3,5,3, ,1,4, ,1,14, ,2,62655,1945,1,4, , , ,3,1,1,217,3,1,2,3,1
085422,1,1,1,2,1,2,1, ,5,1,2,5,1,1,4,4,4,1,3,4,2,1,4,1,4,4,4,4,4,4,4,3,250, ,3,3,1,2,1,2,2,1,9,1,1,9,2,1,1,1,1,1,1,2,2,1,1,2,1,1,6,1,1,1,1, ,5, ,3, , , ,60610,1950,1,7, , ,1, ,2,1,312,1,2,4,1,1
092463,1,1,1,1,2,1,1, ,4,2,5,5,1,1,4,3,4,2,2,4,9,9,3,1,3,3,3,3,4,3,3,3,500, ,1,2,1,2,1,3,2,1,2,1,2,3,2,2,3,3,1,1,1,1,2,1,9,1,1,1,6,1,1,2,4, ,4, ,1,30, ,2,60605,1952,1,7,6, , , ,2,1,312,1,2,4,1,1
094050,1,1,2,2,2,2,1, ,4,1,4,3,9,9,4,4,4,1,4,4,4,1,4,1,4,4,4,4,4,4,4,4,100, ,2,2,9,1,9,9,3,9,9,9,1,9,9,9,9,3,1,1,1,2,2,1,2,1,1,1,3,1,1,4, , ,4, ,1,13, ,2,60616,1961,1,6, , , ,4,2,1,312,1,2,3,1,1
081753,2,1,1,1,1,2,1, ,5,4,4,4,1,1,2,2,2,2,4,2,4,1,3,1,3,4,4,3,4,4,4,4,500, ,3,1,1,3,2,2,1,1,3,1,2,2,2,2,3,3,2,2,1,1,2,1,2,2,2,2,4,1,1,3, ,1,2,1, ,3, ,2,60409,1937,2,1, , ,1, ,2,1,708,1,1,1,1,2
088188,1,1,2,2,2,3,5, ,2,5,4,2,1,1,4,2,4,1,4,4,4,3,2,1,4,4,4,4,4,4,4,4,50, ,2,2,2,1,2,2,1,2,1,2,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,5,3,5,1,1, ,1,1, ,5, , ,62610,1967,1,9, , ,5, ,1,1,312,3,3,9,3,1
092381,2,1,2,2,2,2,1, ,5,1,4,4,1,1,4,4,4,1,4,4,4,1,4,1,3,4,4,4,4,3,4,4,1000, ,1,2,3,2,1,2,3,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,5,2,3,3, ,1,3,1, ,31, ,2,60067,1935,1,6, , , ,3,1,1,847,1,1,3,1,1
081112,2,1,2,1,1,3,5, ,1,5,1,1,1,2,1,4,1,1,4,1,4,1,4,2,4,1,4,4,4,1,4,4,500, ,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,3,4,1,1,1,1,2,2,2,3,1,2,1,7,3, ,2,5, ,1,5, , ,60641,1938,1,2, , , ,3,1,1,773,3,1,1,3,1
082746,1,1,2,2,2,4,5, ,1,5,1,1,2,2,4,4,4,1,4,4,4,1,4,1,4,4,4,4,4,4,4,4,250, ,1,1,3,2,3,1,3,3,2,3,3,1,1,1,1,1,4,2,1,1,1,2,1,3,3,1,5,3,5,1,1, ,4, ,1,5, , ,60616,0,7,9,5, , , ,1,1,312,3,0,9,3,7
088353,2,1,3,2,2,4,2, ,4,2,1,4,2,2,9,2,9,2,2,3,2,9,9,3,2,2,2,4,9,9,9,4, ,999999,9,1,9,9,9,9,9,9,9,9,2,9,9,9,1,1,9,2,1,2,2,1,1,2,3,1,2,3,1,3, ,1,1,1, ,5, , ,60462,0,1,9,2, , , ,2,1,708,1,0,9,1,1
097011,1,1,1,2,1,1,5, ,2,5,4,2,1,2,2,3,3,1,2,2,2,2,4,2,4,2,3,3,3,4,4,4,500, ,3,1,3,1,3,1,9,2,2,3,3,1,1,1,1,3,4,1,2,2,2,2,2,2,2,1,6,3,7,4, , ,4, ,1,5, , ,60601,1947,1,7, , , ,4,2,1,312,3,2,4,3,1
089597,2,1,1,1,3,2,1, ,4,2,3,4,1,9,1,2,4,1,2,2,2,2,1,2,4,4,4,4,4,4,4,4,1, ,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,3,9,9,2,2,1,2,1,1,1,3,3,9,3, ,2,5, ,2, ,99, ,60089,1936,7,9, , , ,3,2,1,847,9,1,9,9,7
091148,1,1,2,2,2,2,5, ,2,4,9,1,1,1,4,4,4,1,4,4,3,1,3,1,1,3,3,3,2,1,3,4,1000, ,2,2,2,3,1,1,1,2,2,1,1,1,2,1,1,1,4,2,1,1,1,2,2,2,2,1,6,3,5,1,1, ,5, ,3, , , ,60601,1984,1,6, , , ,1,1,1,312,3,4,3,3,1
043775,2,1,3,3,2,2,9, ,9,9,4,5,2,2,4,1,1,3,9,9,4,1,9,3,2,4,4,4,4,4,4,4, ,1000,2,2,1,2,2,2,2,1,2,1,1,2,1,2,3,9,1,2,1,3,2,1,2,2,4,1,5,9,9,3, ,3,1,1, ,16, ,2,60466,1949,7,9,5, , , ,2,1,708,9,2,9,9,7
095629,1,1,1,2,3,2,1, ,4,2,2,4,1,1,4,3,4,1,3,3,3,9,4,2,3,3,4,3,4,3,4,4,100, ,2,2,2,2,9,2,2,9,9,2,9,2,2,1,3,3,1,1,1,4,9,1,2,1,1,1,5,1,2,3, ,1,5, ,1,5, , ,60610,1950,1,9,5, , , ,2,1,312,1,2,9,1,1
081343,2,1,2,2,1,2,5, ,1,5,1,1,1,2,4,4,4,1,4,4,1,1,4,1,4,4,4,4,4,2,4,4,100, ,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,3,2,2,1,1,1,2,1,2,1,1,5,3,7,1,1, ,4, ,1,5, , ,60564,1970,1,5,5, , , ,2,1,630,3,3,2,3,1
083414,2,1,2,2,1,2,5, ,1,4,1,4,2,2,4,4,4,1,4,4,4,1,3,2,4,4,4,4,4,4,4,4,0, ,1,1,1,1,1,1,1,2,2,1,1,9,1,1,1,2,1,1,1,2,2,1,1,1,1,1,4,3,6,4, , ,2,1, ,5, , ,60561,1951,1,2, , ,6, ,1,1,630,3,2,1,3,1
085570,2,1,1,3,1,2,1, ,5,2,9,5,1,1,4,4,2,1,4,3,2,4,4,1,4,4,4,3,4,4,4,4,500, ,2,2,2,2,2,2,3,1,2,1,2,2,2,2,3,3,2,1,1,1,2,1,2,2,1,1,6,1,1,1,1, ,2,1, ,5, , ,60304,1955,2,7, , ,1, ,1,1,708,1,2,4,1,2
087325,1,1,2,2,2,4,5, ,1,5,2,1,1,2,4,4,4,1,4,4,4,1,4,1,3,4,4,3,4,3,3,3,150, ,2,1,2,3,3,3,2,3,2,3,3,1,1,1,1,1,3,2,2,1,1,1,2,2,2,1,5,3,5,2,1, ,4, ,1,5, , ,60616,1956,1,4, ,4, , ,1,1,312,3,2,2,3,1
089919,2,1,2,2,1,3,5, ,2,4,2,1,2,2,4,1,1,2,1,9,4,1,4,1,4,4,4,4,4,4,9,4,0, ,3,3,3,1,9,1,3,3,9,1,3,9,1,1,1,2,2,9,1,2,1,1,2,2,3,1,2,3,5,3, ,9,1,1, ,5, , ,60491,1946,1,4,2, , , ,2,1,708,3,1,2,3,1
091134,2,1,2,2,1,1,5, ,1,5,2,1,2,2,4,4,4,1,4,4,4,1,4,1,2,4,4,4,4,4,4,4,1000, ,1,1,1,3,1,1,1,1,3,3,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,2,5,1,1, ,3,1, ,3, ,2,60440,1937,1,3, , ,5, ,1,1,630,3,1,1,3,1
092604,2,1,1,2,2,2,1, ,4,1,2,2,1,1,4,3,4,2,1,1,4,3,4,1,4,4,4,4,4,4,4,4,1000, ,3,3,1,1,9,3,3,1,9,2,2,3,1,1,3,2,1,2,1,2,2,1,1,1,1,1,3,1,1,4, , ,4, ,1,16, ,2,60102,1967,1,1, , ,1, ,1,1,224,1,3,1,1,1
096011,1,1,1,3,1,2,1, ,4,2,4,4,1,1,4,4,1,1,9,9,3,1,4,1,2,4,4,4,4,3,4,4,300, ,9,9,9,9,9,9,9,9,9,9,9,9,2,2,3,3,1,1,1,2,2,1,2,1,1,1,6,1,1,3, ,1,9, ,9, , , ,60611,1943,7,6,6, , , ,2,1,312,1,1,3,1,7
080419,3,1,1,3,1,2,1, ,5,2,2,5,2,2,4,4,4,2,9,3,3,3,1,2,4,4,4,4,4,4,4,4,0, ,9,9,9,1,9,1,9,9,9,1,9,9,9,9,3,3,3,1,9,9,9,1,2,2,2,1,5,1,2,3, ,9,2,1, ,14, ,1,62959,1948,1,6,5, , , ,2,1,618,1,2,3,1,1
094910,2,1,2,2,2,2,1, ,5,1,4,5,2,2,1,1,2,1,3,4,1,1,2,1,4,4,4,4,3,3,4,4,1000, ,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,5,1,1,1,1, ,4, ,1,5, , ,60056,1984,1,3,5, , , ,1,1,847,1,4,1,1,1
081422,3,1,2,2,1,2,3, ,3,2,4,4,1,1,4,4,4,3,3,3,4,9,3,3,2,3,4,4,3,4,3,4,0, ,2,1,3,2,2,2,1,2,9,1,2,2,2,1,1,2,3,2,1,2,1,2,2,3,3,1,2,3,3,3, ,9,1,1, ,13, ,2,62277,1935,1,2, , , ,3,2,1,618,1,1,1,1,1
085365,1,1,1,3,1,2,1, ,5,2,5,5,1,9,4,4,4,1,4,4,4,1,4,1,4,4,4,4,4,4,4,4,50, ,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,6,1,2,4, , ,4, ,1,5, , ,60610,1950,1,4, , , ,4,2,1,312,1,2,2,1,1
080491,2,1,1,2,2,3,1, ,4,4,2,4,1,1,4,4,4,1,4,4,4,1,3,1,2,3,4,4,2,3,3,4,100, ,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,4,2,2,2,1,1,1,5,2,3,1,1, ,3,1, ,5, , ,60464,1976,7,9, , ,3, ,1,1,708,1,3,9,1,7
084859,1,1,2,2,2,3,9, ,2,9,1,2,2,2,4,4,4,1,4,4,9,9,9,3,4,9,4,4,4,4,3,4, ,5000,2,1,2,2,1,9,9,1,3,1,9,1,1,1,1,3,1,2,9,1,2,1,9,1,1,1,5,1,3,1,1, ,4, ,2, ,99, ,60610,1946,1,9, , ,3, ,2,1,312,1,1,9,1,1
086953,2,1,2,2,2,5,9, ,1,9,1,1,1,1,1,4,9,1,4,4,4,2,9,3,4,3,3,3,3,4,2,3,0, ,3,3,1,3,1,1,3,1,3,1,1,1,2,1,1,2,2,1,2,2,2,1,1,2,1,1,5,2,9,2,1, ,2,1, ,5, , ,60452,1974,1,2, , , ,2,1,1,708,9,3,1,9,1
056676,2,1,1,2,1,2,1, ,4,2,4,5,1,1,4,4,4,1,4,4,4,2,4,1,4,4,4,4,4,4,4,4,200, ,2,3,2,1,9,2,3,1,2,1,9,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,5,1,3,1,4, ,4, ,1,16, ,2,60546,1957,1,9, , , ,1,1,1,708,1,2,9,1,1
094990,2,1,3,1,1,2,9, ,4,9,5,5,1,1,1,1,2,1,4,1,3,1,4,2,3,4,3,3,4,4,1,1,0, ,1,2,2,2,2,1,3,1,2,1,2,1,2,2,3,1,4,1,1,2,2,2,1,2,1,1,3,1,3,3, ,1,1,1, ,88, ,2,60632,1937,1,2, , ,3, ,1,1,773,1,1,1,1,1
079393,3,1,2,2,2,3,4, ,2,9,9,1,2,2,4,4,4,1,4,4,4,1,4,1,4,3,4,4,4,3,4,4, ,0,1,1,3,1,3,3,9,9,9,3,9,3,1,1,1,3,1,1,1,2,9,1,1,3,3,1,4,3,5,1,4, ,1,1, ,3, ,1,62850,1978,5,3, ,5, , ,2,1,618,3,3,1,3,3
081784,3,1,3,3,2,2,1, ,5,9,2,5,2,2,4,9,4,1,4,1,4,1,2,1,4,4,4,4,4,4,4,4,0, ,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,2,1,1,1,3,2,2,2,1,1,1,5,1,3,1,3, ,4, ,1,5, , ,61032,1955,7,9,5, , , ,2,1,815,1,2,9,1,7
089468,2,1,2,2,3,3,5, ,9,5,4,3,2,1,4,4,4,1,4,2,4,2,3,1,2,3,4,4,1,4,1,3,10000, ,2,2,2,3,2,3,3,2,2,3,2,2,1,1,1,3,1,1,1,1,1,2,2,2,2,1,6,1,5,1,1, ,2,1, ,5, , ,60462,1967,1,7,6, , , ,2,1,708,3,3,4,3,1
079310,3,1,1,3,1,2,1, ,4,1,4,4,1,1,4,3,4,1,4,4,4,9,3,1,3,4,3,4,4,4,3,4, ,999999,1,1,1,1,2,2,2,1,9,2,9,2,1,1,3,2,1,2,1,2,9,1,1,2,3,1,2,1,1,3, ,9,5, ,1,5, , ,60050,1952,1,3,2, , , ,1,1,815,1,2,1,1,1
081058,3,1,2,2,2,2,6,HILARY CLINTON,1,4,1,1,9,2,4,3,4,1,4,4,4,1,4,1,2,4,4,3,2,1,2,2,100, ,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,1,6,3,9,2,1, ,1,1, ,13, ,2,61277,1936,1,1, , ,4, ,1,1,815,9,1,1,9,1
090449,2,1,1,2,2,3,1, ,5,3,1,4,1,1,4,4,3,1,4,4,4,2,4,2,4,4,4,4,4,4,4,3,500, ,2,2,2,1,2,2,2,1,2,1,1,2,1,1,3,3,3,2,1,2,2,1,2,2,2,1,5,2,2,1,3, ,3,1, ,16, ,2,60411,1962,2,5,5, , , ,2,1,708,1,2,2,1,2
093062,1,1,2,2,2,4,4, ,2,4,1,2,1,1,4,4,1,1,4,4,3,3,4,1,3,4,4,4,4,3,4,4,100, ,2,2,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,5,3,5,1,1, ,1,1, ,5, , ,60616,1948,1,5, , ,5, ,2,1,312,3,2,2,3,1
095673,1,1,1,3,3,3,1, ,5,1,2,5,1,1,1,9,4,2,1,2,1,2,2,2,3,3,3,4,4,3,3,3,200, ,3,3,1,2,1,3,2,1,9,1,1,3,9,9,3,3,1,1,1,2,2,9,2,1,1,1,6,1,1,1,1, ,4, ,3, , , ,60614,1946,1,7,6, , , ,2,1,312,1,1,4,1,1
083195,3,1,2,2,1,4,3, ,2,3,1,3,2,2,4,3,4,1,4,4,4,1,4,1,4,4,4,4,4,4,4,4,50, ,1,1,2,9,2,9,9,2,9,2,1,2,1,1,3,2,1,1,1,2,1,2,2,3,3,1,2,3,5,3, ,2,2,1, ,30, ,1,62012,0,1,1, , ,5, ,2,1,618,3,0,1,3,1
088549,1,1,3,3,1,5,1, ,4,9,9,5,9,9,9,9,9,3,9,9,9,1,9,3,4,9,4,9,9,9,9,3,0, ,9,9,9,9,2,1,9,2,9,9,2,9,9,9,9,3,3,2,9,2,2,9,9,1,4,2,1,9,1,3, ,1,3,1, ,5, , ,99999,1931,1,9,1, , , ,2,1,312,1,1,9,1,1
091726,2,1,2,2,2,3,3, ,1,3,1,1,2,2,4,1,4,1,9,1,9,3,3,1,3,4,3,3,4,4,4,4,0, ,3,3,1,3,1,3,1,1,2,1,1,3,2,9,1,3,1,9,1,1,2,1,2,1,1,2,3,2,4,3, ,2,4, ,1,5, , ,60124,1957,6,5, , , ,3,2,1,847,2,2,2,2,3
093376,2,1,2,2,2,3,1, ,4,2,2,4,1,1,4,2,4,1,4,4,4,1,4,1,2,3,4,4,4,4,3,4,0, ,1,2,1,2,1,2,2,2,2,1,1,3,1,1,1,3,2,1,1,2,2,1,2,3,2,1,6,2,2,2,1, ,5, ,1,5, , ,60438,1958,1,6, , ,2, ,2,1,708,1,2,3,1,1
096429,1,1,1,3,2,5,1, ,5,3,3,5,2,2,4,4,4,1,4,4,9,1,9,2,4,4,4,4,9,4,9,4, ,999999,9,9,9,1,9,1,1,1,9,1,1,9,1,1,3,1,9,2,1,2,2,1,2,4,4,1,4,9,1,3, ,4,5, ,2, ,99, ,99999,0,7,9,4, , , ,2,1,312,1,0,9,1,7
082112,1,1,2,2,2,3,5, ,1,5,3,1,1,2,2,4,4,2,2,1,1,3,9,3,1,1,1,4,1,1,1,9,15, ,1,9,1,2,9,1,9,9,2,9,2,1,2,1,1,1,4,2,1,1,1,2,2,2,2,1,5,3,7,3, ,4,4, ,3, , , ,60610,1942,1,7, , ,7, ,1,1,312,3,1,4,3,1
082820,2,1,2,2,1,1,5, ,1,5,4,1,1,1,3,3,1,1,1,1,1,3,4,2,3,4,3,3,3,4,3,3,10000, ,1,1,2,2,3,3,1,3,1,3,3,3,1,1,1,2,1,1,1,1,2,2,1,1,3,1,3,2,5,3, ,1,3,1, ,1, ,2,60526,1940,1,9, , , ,3,1,1,708,3,1,9,3,1
026475,2,1,1,1,1,4,1, ,4,2,4,5,1,1,1,1,1,2,3,3,1,1,4,1,4,4,1,4,4,4,3,4, ,999999,1,2,2,1,3,2,1,9,9,1,2,3,1,1,9,3,1,2,2,1,2,1,1,1,1,1,2,1,1,3, ,1,1,1, ,3, ,1,60827,1935,2,1, , , ,3,1,1,708,1,1,1,1,2
087979,2,1,1,1,1,2,1, ,4,1,4,5,1,2,4,9,4,1,9,4,4,1,3,1,3,3,4,4,4,4,4,4,0, ,3,3,1,2,1,1,1,1,2,1,1,2,1,1,3,3,9,1,1,1,1,2,2,1,1,1,5,1,2,4, , ,5, ,1,5, , ,60070,1969,1,7, ,2, , ,2,1,847,1,3,4,1,1
092922,2,1,1,2,1,1,9, ,4,2,2,4,1,2,1,4,1,1,3,2,4,3,4,1,3,3,4,4,4,4,4,4,200, ,2,2,2,1,9,1,2,2,9,1,3,1,9,1,3,2,3,2,1,1,2,1,2,1,1,1,5,1,2,1,3, ,4, ,1,5, , ,99999,1953,1,9,5, , , ,2,1,630,1,2,9,1,1
083284,3,1,2,3,2,1,5, ,3,9,5,2,1,1,1,3,1,1,4,3,4,1,1,2,2,2,4,4,4,1,9,3,0, ,2,2,3,1,3,2,2,3,2,2,2,2,1,1,3,2,3,1,1,2,1,2,2,3,1,1,3,2,6,3, ,9,1,1, ,5, , ,60540,1930,1,5,4, , , ,2,1,815,3,1,2,3,1
084951,1,1,1,2,3,1,1, ,5,1,4,5,1,1,4,3,1,1,4,3,4,4,4,1,4,3,4,4,4,4,3,4,100, ,2,2,1,1,1,2,2,1,1,1,1,2,2,2,3,3,1,2,1,2,2,1,2,1,1,1,6,1,1,3, ,3,5, ,3, , , ,60611,1947,1,6, ,1, , ,2,1,312,1,2,3,1,1
086836,1,1,2,2,2,2,1, ,4,1,2,2,2,2,4,4,4,1,4,4,4,1,1,1,2,4,4,4,4,4,4,4,0, ,1,1,1,3,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,4,3,3,4, , ,3,2, , ,4, ,60616,1956,2,4, , , ,4,1,1,312,1,2,2,1,2
093130,2,1,2,2,1,1,9, ,4,1,4,4,1,2,4,4,4,1,4,4,4,1,4,1,4,4,4,4,3,3,4,4,500, ,2,1,2,2,2,3,2,2,3,1,3,2,2,1,1,2,3,1,1,2,2,1,1,2,2,1,4,2,2,1,1, ,1,1, ,5, , ,60477,1956,1,6, , ,2, ,2,1,708,1,2,3,1,1
095345,2,1,1,3,1,2,1, ,5,1,4,5,1,1,4,4,4,1,4,3,2,1,4,1,2,4,4,4,4,9,9,4,100, ,2,2,2,2,1,2,9,1,9,1,1,2,9,1,3,3,1,1,1,4,9,1,9,1,2,1,4,1,1,3, ,1,1,1, ,19, ,2,60559,1928,1,9,3, , , ,2,1,630,1,1,9,1,1
087471,2,1,1,2,2,2,1, ,5,1,4,4,2,2,9,9,4,1,4,9,4,1,2,1,4,4,4,4,4,1,9,4,0, ,9,9,9,1,9,9,9,9,9,9,9,9,1,1,3,3,1,2,9,2,2,1,1,1,1,1,2,9,1,3, ,3,1,1, ,98, ,2,60628,1934,2,9, ,3, , ,2,1,773,1,1,9,1,2
091465,2,1,1,2,1,2,1, ,5,2,2,4,1,2,4,4,4,1,4,4,4,1,4,1,3,4,4,4,4,4,4,4,25, ,2,9,2,1,9,2,3,1,1,1,2,2,2,1,3,2,1,2,1,3,2,1,2,1,1,1,5,1,1,2,3, ,4, ,1,5, , ,60062,1948,1,5, , ,1, ,1,1,847,1,2,2,1,1
083721,2,1,1,1,1,3,1, ,5,2,2,5,2,1,1,1,1,2,1,1,1,1,1,2,4,4,4,4,4,4,4,4,0, ,3,1,1,2,2,1,1,3,2,3,2,2,1,1,3,1,1,2,1,2,2,2,2,2,3,1,4,3,1,3, ,3,1,1, ,1, ,1,60617,1947,7,2, , , ,3,2,1,773,1,2,1,1,7
085149,2,1,1,2,1,1,1, ,5,1,4,5,2,2,2,4,4,1,4,4,4,1,4,1,3,4,4,4,4,4,4,4, ,999999,1,2,2,2,3,2,2,1,1,1,2,1,2,1,3,2,1,1,1,2,1,1,2,1,1,1,4,1,1,3, ,2,1,1, ,13, ,2,60525,1939,1,4, , ,1, ,2,1,708,1,1,2,1,1
086801,1,1,1,2,1,2,9, ,9,9,2,5,2,2,4,3,4,1,4,4,4,1,4,2,2,3,4,4,3,4,4,4,100, ,2,2,2,3,9,3,2,1,2,1,2,3,1,1,1,3,1,1,1,3,2,1,2,1,2,1,7,1,9,9, , ,9, ,9, , , ,99999,0,7,9, , ,9, ,2,1,312,9,0,9,9,7
